scientific_name,license,author,image_url,wikimedia_page
Matteuccia struthiopteris,CC0,W.carter,https://upload.wikimedia.org/wikipedia/commons/2/24/Lady_fern_at_Myrstigen_trail_1.jpg,https://commons.wikimedia.org/wiki/File%3ALady%20fern%20at%20Myrstigen%20trail%201.jpg
Matthiola(Cinderella Serie),,,,
Matthiola incana,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/3/34/Matthiola_incana_RF.jpg,https://commons.wikimedia.org/wiki/File%3AMatthiola%20incana%20RF.jpg
Medicago sativa,PD,Amédée Masclef,https://upload.wikimedia.org/wikipedia/commons/e/eb/75_Medicago_sativa_L.jpg,https://commons.wikimedia.org/wiki/File%3A75%20Medicago%20sativa%20L.jpg
Medinilla magnifica,CC-BY-3.0-US,Forest and Kim Starr,https://upload.wikimedia.org/wikipedia/commons/b/bb/Starr-090417-6142-Medinilla_magnifica-flowers_and_leaves-Haliimaile-Maui_%2824656697740%29.jpg,https://commons.wikimedia.org/wiki/File%3AStarr-090417-6142-Medinilla%20magnifica-flowers%20and%20leaves-Haliimaile-Maui%20%2824656697740%29.jpg
Melaleuca alternifolia,PD,Tangopaso,https://upload.wikimedia.org/wikipedia/commons/3/34/Melaleuca_alternifolia_%28Maria_Serena%29.jpg,https://commons.wikimedia.org/wiki/File%3AMelaleuca%20alternifolia%20%28Maria%20Serena%29.jpg
Melia azedarach,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/d/d9/Starr_070830-8215_Melia_azedarach.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20070830-8215%20Melia%20azedarach.jpg
Melissa officinalis,CC-BY-4.0,Ben Keen,https://upload.wikimedia.org/wikipedia/commons/5/5f/Melissa_officinalis_122799085.jpg,https://commons.wikimedia.org/wiki/File%3AMelissa%20officinalis%20122799085.jpg
Mentha aquatica,CC-BY-4.0,Andre Hosper NL,https://upload.wikimedia.org/wikipedia/commons/5/58/Mentha_aquatica_149104642.jpg,https://commons.wikimedia.org/wiki/File%3AMentha%20aquatica%20149104642.jpg
Mentha arvensis,CC-BY-3.0,Hajotthu,https://upload.wikimedia.org/wikipedia/commons/f/fb/Ackerminze_%28Mentha_arvensis%29.JPG,https://commons.wikimedia.org/wiki/File%3AAckerminze%20%28Mentha%20arvensis%29.JPG
Mentha cervina,PD,Basilius Besler,https://upload.wikimedia.org/wikipedia/commons/9/98/Hortus_Eystettensis%2C_1640_%28BHL_45339_181%29_-_Classis_Aestiva_29.jpg,https://commons.wikimedia.org/wiki/File%3AHortus%20Eystettensis%2C%201640%20%28BHL%2045339%20181%29%20-%20Classis%20Aestiva%2029.jpg
Mentha pulegium,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/1/12/Mentha_pulegium.jpg,https://commons.wikimedia.org/wiki/File%3AMentha%20pulegium.jpg
Mentha requienii,CC-BY-2.0,David  Eickhoff,https://upload.wikimedia.org/wikipedia/commons/c/c3/Mentha_requienii_%285597160452%29.jpg,https://commons.wikimedia.org/wiki/File%3AMentha%20requienii%20%285597160452%29.jpg
Mentha spicata,CC-BY-4.0,%D0%98%D1%80%D0%B8%D0%BD%D0%B0%D0%AF,https://upload.wikimedia.org/wikipedia/commons/f/f5/%D0%9C%D1%8F%D1%82%D0%B0_%D0%BA%D0%BE%D0%BB%D0%BE%D1%81%D0%B8%D1%81%D1%82%D0%B0%D1%8F_%D1%80%D0%B0%D1%81%D1%82%D1%91%D1%82_%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2.jpg,https://commons.wikimedia.org/wiki/File%3A%D0%9C%D1%8F%D1%82%D0%B0%20%D0%BA%D0%BE%D0%BB%D0%BE%D1%81%D0%B8%D1%81%D1%82%D0%B0%D1%8F%20%D1%80%D0%B0%D1%81%D1%82%D1%91%D1%82%20%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2.jpg
Mentha × citrata,CC-BY-2.0,Karen and Brad Emerson,https://upload.wikimedia.org/wikipedia/commons/d/d9/Honeydew_%2B_cucumber_gazpacho_and_rice_salad_with_fresh_peas_%285808965925%29.jpg,https://commons.wikimedia.org/wiki/File%3AHoneydew%20%2B%20cucumber%20gazpacho%20and%20rice%20salad%20with%20fresh%20peas%20%285808965925%29.jpg
Mentha × gracilis,CC-BY-2.0,gailhampshire,https://upload.wikimedia.org/wikipedia/commons/e/ea/Colletes_hederae_%2829675019077%29.jpg,https://commons.wikimedia.org/wiki/File%3AColletes%20hederae%20%2829675019077%29.jpg
Mentha × piperita,CC-BY-3.0,Unknown,https://upload.wikimedia.org/wikipedia/commons/7/72/Pfefferminze_natur_peppermint.jpg,https://commons.wikimedia.org/wiki/File%3APfefferminze%20natur%20peppermint.jpg
Mentha × rotundifolia,PD,"Correll, Donovan Stewart; Correll, Helen B.",https://upload.wikimedia.org/wikipedia/commons/f/f4/Aquatic_and_wetland_plants_of_southwestern_United_States_%28Page_1445%29_BHL3347909.jpg,https://commons.wikimedia.org/wiki/File%3AAquatic%20and%20wetland%20plants%20of%20southwestern%20United%20States%20%28Page%201445%29%20BHL3347909.jpg
Mertensia ciliata,PD,Unknown author,https://upload.wikimedia.org/wikipedia/commons/3/37/Mertensiaciliata.jpg,https://commons.wikimedia.org/wiki/File%3AMertensiaciliata.jpg
Mertensia virginica,CC-BY-2.0,"Khan ""Sadh"" N. Mostafa",https://upload.wikimedia.org/wikipedia/commons/3/31/Mertensia_virginica.bbg.jpg,https://commons.wikimedia.org/wiki/File%3AMertensia%20virginica.bbg.jpg
Mesembryanthemum cordifolium,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/7/78/Starr_080103-1326_Aptenia_cordifolia.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20080103-1326%20Aptenia%20cordifolia.jpg
Mespilus germanica,CC-BY-4.0,ReneeWrites,https://upload.wikimedia.org/wikipedia/commons/7/7b/Mespilus_germanica_2024-09-24-1.jpg,https://commons.wikimedia.org/wiki/File%3AMespilus%20germanica%202024-09-24-1.jpg
Mespilus pyracantha,PD,"I.S%C3%A1%C4%8Dek,_senior",https://upload.wikimedia.org/wikipedia/commons/a/a4/Pyracantha153911.JPG,https://commons.wikimedia.org/wiki/File%3APyracantha153911.JPG
Metaplexis japonica,CC0,Sufangxiaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/1/1c/Metaplexis_japonica_3.jpg,https://commons.wikimedia.org/wiki/File%3AMetaplexis%20japonica%203.jpg
Michelia alba,PD,Post of Indonesia,https://upload.wikimedia.org/wikipedia/commons/9/9a/Stamp_of_Indonesia_-_2008_-_Colnect_385204_-_Black_naped_Oriole_Oriolus_chinerisis_White_Sandalwood_M.jpeg,https://commons.wikimedia.org/wiki/File%3AStamp%20of%20Indonesia%20-%202008%20-%20Colnect%20385204%20-%20Black%20naped%20Oriole%20Oriolus%20chinerisis%20White%20Sandalwood%20M.jpeg
Michelia champaca,PD,Francisco Manuel Blanco (O.S.A.),https://upload.wikimedia.org/wikipedia/commons/8/8f/Michelia_champaca_Blanco1.191-cropped.jpg,https://commons.wikimedia.org/wiki/File%3AMichelia%20champaca%20Blanco1.191-cropped.jpg
Michelia doltsopa,CC-BY-2.0,Scott Zona,https://upload.wikimedia.org/wikipedia/commons/8/8c/Magnolia_doltsopa.jpg,https://commons.wikimedia.org/wiki/File%3AMagnolia%20doltsopa.jpg
Michelia figo,CC-BY-2.0,Zaqqy,https://upload.wikimedia.org/wikipedia/commons/5/52/Magnolia_figo.jpg,https://commons.wikimedia.org/wiki/File%3AMagnolia%20figo.jpg
Michelia yunnanensis,CC-BY-2.0,Peter Corbett,https://upload.wikimedia.org/wikipedia/commons/e/ed/Magnolia_laevifolia.jpg,https://commons.wikimedia.org/wiki/File%3AMagnolia%20laevifolia.jpg
Micranthemum micranthemoides,PD,"Britton, N.L., and A. Brown. 1913. An illustrated flora of the northern United States, Canada and the British Possessions. 3 vols. Charles Scribner's Sons, New York. Vol. 3: 197. Courtesy of Kentucky Native Plant Society. Scanned by Omnitek Inc.",https://upload.wikimedia.org/wikipedia/commons/7/7a/Micranthemum_micranthemoides_BB-1913.png,https://commons.wikimedia.org/wiki/File%3AMicranthemum%20micranthemoides%20BB-1913.png
Millettia reticulata,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/1/17/Millettia_reticulata_-_Villa_Taranto_%28Verbania%29_-_DSC03727.JPG,https://commons.wikimedia.org/wiki/File%3AMillettia%20reticulata%20-%20Villa%20Taranto%20%28Verbania%29%20-%20DSC03727.JPG
Miltoniopsis spp.,,,,
Mimosa pudica,CC-BY-3.0,Anagoria,https://upload.wikimedia.org/wikipedia/commons/6/62/2012_Cuba_Mimosa_pudica_anagoria.JPG,https://commons.wikimedia.org/wiki/File%3A2012%20Cuba%20Mimosa%20pudica%20anagoria.JPG
Mimulus guttatus,CC-BY-3.0,Christophermlunaaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/4/44/Yellow_monkeyflower.jpg,https://commons.wikimedia.org/wiki/File%3AYellow%20monkeyflower.jpg
Mimulus ringens,CC-BY-2.0,Jason Hollinger,https://upload.wikimedia.org/wikipedia/commons/7/7e/Mimulus_ringens_%281%29.jpg,https://commons.wikimedia.org/wiki/File%3AMimulus%20ringens%20%281%29.jpg
Mirabilis jalapa,CC-BY-2.5,Wildfeuer,https://upload.wikimedia.org/wikipedia/commons/d/dc/2006-10-18Mirabilis_jalapa06.jpg,https://commons.wikimedia.org/wiki/File%3A2006-10-18Mirabilis%20jalapa06.jpg
Mirabilis multiflora 'Mixed Colors',,,,
Miscanthus floridulus,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/d/d6/Miscanthus_floridulus_-_J._C._Raulston_Arboretum_-_DSC06206.JPG,https://commons.wikimedia.org/wiki/File%3AMiscanthus%20floridulus%20-%20J.%20C.%20Raulston%20Arboretum%20-%20DSC06206.JPG
Miscanthus sacchariflorus,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/3/3a/Miscanthus_sacchariflorus_-_Berlin_Botanical_Garden_-_IMG_8593.JPG,https://commons.wikimedia.org/wiki/File%3AMiscanthus%20sacchariflorus%20-%20Berlin%20Botanical%20Garden%20-%20IMG%208593.JPG
Miscanthus × giganteus,CC-BY-4.0,ASTLEY HASTINGS  JOHN CLIFTON‐BROWN  MARTIN WATTENBACH  C. PAUL MITCHELL  PAUL STAMPFL PETE SMITH,https://upload.wikimedia.org/wikipedia/commons/5/58/Miscanfor_estimate_of_European_Miscanthus_x_giganteus_yields.png,https://commons.wikimedia.org/wiki/File%3AMiscanfor%20estimate%20of%20European%20Miscanthus%20x%20giganteus%20yields.png
Mitchella repens,CC-BY-2.0,Jason Hollinger,https://upload.wikimedia.org/wikipedia/commons/e/e2/Mitchella_repens_-_Flickr_-_pellaea_%282%29.jpg,https://commons.wikimedia.org/wiki/File%3AMitchella%20repens%20-%20Flickr%20-%20pellaea%20%282%29.jpg
Molucella laevis,CC-BY-2.0,Dwight Sipler,https://upload.wikimedia.org/wikipedia/commons/e/e1/Molucella_%28284561049%29.jpg,https://commons.wikimedia.org/wiki/File%3AMolucella%20%28284561049%29.jpg
Momordica charantia,PD,Francisco Manuel Blanco (O.S.A.),https://upload.wikimedia.org/wikipedia/commons/2/2f/Momordica_charantia_Blanco2.357.png,https://commons.wikimedia.org/wiki/File%3AMomordica%20charantia%20Blanco2.357.png
Monadenium guentheri,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/a/af/Euphorbia_guentheri_%28Monadenium_guentheri%29_-_Krohn_Conservatory_-_DSC03525.JPG,https://commons.wikimedia.org/wiki/File%3AEuphorbia%20guentheri%20%28Monadenium%20guentheri%29%20-%20Krohn%20Conservatory%20-%20DSC03525.JPG
Monanthes muralis,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/b/ba/Monanthes_muralis_-_Gaiser_Conservatory_%28Manito_Park%29_-_IMG_7013.JPG,https://commons.wikimedia.org/wiki/File%3AMonanthes%20muralis%20-%20Gaiser%20Conservatory%20%28Manito%20Park%29%20-%20IMG%207013.JPG
Monanthes polyphylla,PD,Striped_furry_cat,https://upload.wikimedia.org/wikipedia/commons/2/27/Monanthes.polyphylla_subsp.polyphylla.jpg,https://commons.wikimedia.org/wiki/File%3AMonanthes.polyphylla%20subsp.polyphylla.jpg
Monarda didyma,CC-BY-3.0,JMSchneid,https://upload.wikimedia.org/wikipedia/commons/c/cb/RubyThroatedHummingbird%28Crop%29.jpg,https://commons.wikimedia.org/wiki/File%3ARubyThroatedHummingbird%28Crop%29.jpg
Monilaria obconica,,,,
Monsonia multifida,,,,
Monsonia peniculina,,,,
Monstera adansonii,PD,W. Fitch,https://upload.wikimedia.org/wikipedia/commons/3/34/Monstera_adansonii_CBM.png,https://commons.wikimedia.org/wiki/File%3AMonstera%20adansonii%20CBM.png
Monstera deliciosa,CC0,Kostka_Martin,https://upload.wikimedia.org/wikipedia/commons/d/d6/Monstera_deliciosa_-_zraj%C3%ADc%C3%AD_plodenstv%C3%AD.jpg,https://commons.wikimedia.org/wiki/File%3AMonstera%20deliciosa%20-%20zraj%C3%ADc%C3%AD%20plodenstv%C3%AD.jpg
Monstera friedrichsthalii,CC-BY-3.0,,https://upload.wikimedia.org/wikipedia/commons/b/ba/Monstera_Friedrichsthalii_%28226418751%29.jpeg,https://commons.wikimedia.org/wiki/File%3AMonstera%20Friedrichsthalii%20%28226418751%29.jpeg
Morus alba,CC0,Brody_Zhanaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/a/a5/%E6%9D%B1%E6%A6%AE%E6%9D%91%E6%A1%91%E6%A4%B9.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%9D%B1%E6%A6%AE%E6%9D%91%E6%A1%91%E6%A4%B9.jpg
Morus nigra,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/3/3b/Illustration_Morus_nigra0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Morus%20nigra0.jpg
Morus rubra,PD,"W.R. Mattoon. Provided by National Agricultural Library. Originally from US Forest Service. United States, FL. 1937.",https://upload.wikimedia.org/wikipedia/commons/5/5b/Morus_rubra_NRCS-1.png,https://commons.wikimedia.org/wiki/File%3AMorus%20rubra%20NRCS-1.png
Mosla chinensis,,,,
Muehlenbeckia complexa,CC-BY-4.0,Jon Sullivan,https://upload.wikimedia.org/wikipedia/commons/5/56/Muehlenbeckia_complexa_126855792.jpg,https://commons.wikimedia.org/wiki/File%3AMuehlenbeckia%20complexa%20126855792.jpg
Muhlenbergia emersleyi,PD,Charles Willson Peale,https://upload.wikimedia.org/wikipedia/commons/a/af/MuhlenbergGotthilf.jpg,https://commons.wikimedia.org/wiki/File%3AMuhlenbergGotthilf.jpg
Murraya koenigii,PD,Rantingsteve,https://upload.wikimedia.org/wikipedia/commons/a/ad/Curry_Trees.jpg,https://commons.wikimedia.org/wiki/File%3ACurry%20Trees.jpg
Murraya paniculata,PD,"United States Department of Agriculture Forest Service Collection Hunt Institute for Botanical Documentation, Carnegie Mellon University, Pittsburgh, PA",https://upload.wikimedia.org/wikipedia/commons/6/67/Murraya_paniculata_line_draing.gif,https://commons.wikimedia.org/wiki/File%3AMurraya%20paniculata%20line%20draing.gif
Musa acuminata,CC-BY-4.0,https://doi.org/10.3897/zse.96.51059,https://upload.wikimedia.org/wikipedia/commons/8/89/Thyroptera_discifera_%2810.3897-zse.96.51059%29_Figure_6.jpg,https://commons.wikimedia.org/wiki/File%3AThyroptera%20discifera%20%2810.3897-zse.96.51059%29%20Figure%206.jpg
Musa basjoo,PD,陳洪綬,https://upload.wikimedia.org/wikipedia/commons/3/3a/%E9%99%B3%E6%B4%AA%E7%B6%AC%E9%9B%AA%E8%95%89%E5%9C%96%E9%A0%81.jpg,https://commons.wikimedia.org/wiki/File%3A%E9%99%B3%E6%B4%AA%E7%B6%AC%E9%9B%AA%E8%95%89%E5%9C%96%E9%A0%81.jpg
Musa spp.,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/b/bb/Starr_050826-4195_Musa_sp..jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20050826-4195%20Musa%20sp..jpg
Muscari 'Alba',,,,
Muscari 'Armeniacum',CC0,Bea.miau,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flor_de_nazarenos_%28muscari_armeniacum%29.jpg,https://commons.wikimedia.org/wiki/File%3AFlor%20de%20nazarenos%20%28muscari%20armeniacum%29.jpg
Muscari 'Big Smile',,,,
Muscari 'Blue Spike',,,,
Muscari 'Bluefields Beauty',,,,
Muscari 'Golden Fragrance',,,,
Muscari 'Lady Blue',,,,
Muscari 'Latifolium',CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/c/c0/Muscari_latifolium%2C_2022-04-13%2C_Beechview%2C_01.jpg,https://commons.wikimedia.org/wiki/File%3AMuscari%20latifolium%2C%202022-04-13%2C%20Beechview%2C%2001.jpg
Muscari 'Mount Hood',,,,
Muscari 'Pepermint',,,,
Muscari 'Sky Blue',,,,
Muscari 'Vallerie Finis',,,,
Muscari 'White Magic',,,,
Muscari botryoides 'Baby's breath',,,,
Muscari botryoides 'Blue magic',,,,
Muscari botryoides 'Ocean Magic',,,,
Muscari botryoides,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/1/1d/Liliaceae_-_Muscari_botryoides.jpg,https://commons.wikimedia.org/wiki/File%3ALiliaceae%20-%20Muscari%20botryoides.jpg
Musella lasiocarpa,CC-BY-3.0,Takashi.koike,https://upload.wikimedia.org/wikipedia/commons/b/b1/%E3%83%81%E3%83%A6%E3%82%A6%E3%82%AD%E3%83%B3%E3%83%AC%E3%83%B3.jpg,https://commons.wikimedia.org/wiki/File%3A%E3%83%81%E3%83%A6%E3%82%A6%E3%82%AD%E3%83%B3%E3%83%AC%E3%83%B3.jpg
Myoporum laetum,PD,Catherine Alexander,https://upload.wikimedia.org/wikipedia/commons/4/4a/Transactions_NZ_Institute_Volume_19_Plate20_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File%3ATransactions%20NZ%20Institute%20Volume%2019%20Plate20%20%28cropped%29.jpg
Myoporum parvifolium,PD,Stickpen,https://upload.wikimedia.org/wikipedia/commons/6/69/Myoporumparvifolium.JPG,https://commons.wikimedia.org/wiki/File%3AMyoporumparvifolium.JPG
Myosotis scorpioides,CC0,Tulipasylvestris,https://upload.wikimedia.org/wikipedia/commons/0/0c/Tolmon_naturreservat_f%C3%B6rg%C3%A4tmigej.jpg,https://commons.wikimedia.org/wiki/File%3ATolmon%20naturreservat%20f%C3%B6rg%C3%A4tmigej.jpg
Myosotis sylvatica,CC-BY-4.0,Abraham,https://upload.wikimedia.org/wikipedia/commons/3/3a/20240414_wood_forget-me-not_Niezapominajka_le%C5%9Bna_Myosotis_sylvatica_Panewniki_Katowice.jpg,https://commons.wikimedia.org/wiki/File%3A20240414%20wood%20forget-me-not%20Niezapominajka%20le%C5%9Bna%20Myosotis%20sylvatica%20Panewniki%20Katowice.jpg
Myrica californica,PD,Murderbikeaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/f/fe/Myrica_californica.jpg,https://commons.wikimedia.org/wiki/File%3AMyrica%20californica.jpg
Myrica cerifera,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/c/c2/Starr_031108-0155_Morella_cerifera.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20031108-0155%20Morella%20cerifera.jpg
Myrica gale,CC-BY-3.0,Hajotthu,https://upload.wikimedia.org/wikipedia/commons/4/4e/Gagelstrauch%28Myrica_gale%29female.JPG,https://commons.wikimedia.org/wiki/File%3AGagelstrauch%28Myrica%20gale%29female.JPG
Myrica rubra,CC0,Mx._Granger,https://upload.wikimedia.org/wikipedia/commons/3/3c/%E6%9D%A8%E6%A2%85_-_%E5%A4%A7%E7%90%86.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%9D%A8%E6%A2%85%20-%20%E5%A4%A7%E7%90%86.jpg
Myriophyllum aquaticum,CC-BY-4.0,Duarte Frade,https://upload.wikimedia.org/wikipedia/commons/4/46/Myriophyllum_aquaticum_40731313.jpg,https://commons.wikimedia.org/wiki/File%3AMyriophyllum%20aquaticum%2040731313.jpg
Myriophyllum verticillatum,PD,Internet Archive Book Images,https://upload.wikimedia.org/wikipedia/commons/6/69/Image_from_page_450_of_%22An_illustrated_guide_to_the_flowering_plants_of_the_middle_Atlantic_and_New_England_states_%28excepting_the_grasses_and_sedges%29_the_descriptive_text_written_in_familiar_language%22_%281910%29.jpg,https://commons.wikimedia.org/wiki/File%3AImage%20from%20page%20450%20of%20%22An%20illustrated%20guide%20to%20the%20flowering%20plants%20of%20the%20middle%20Atlantic%20and%20New%20England%20states%20%28excepting%20the%20grasses%20and%20sedges%29%20the%20descriptive%20text%20written%20in%20familiar%20language%22%20%281910%29.jpg
Myrtillocactus geometrizans,CC-BY-2.0,Amante Darmanin,https://upload.wikimedia.org/wikipedia/commons/6/6c/Myrtillocactus_geometrizans_%285781692192%29.jpg,https://commons.wikimedia.org/wiki/File%3AMyrtillocactus%20geometrizans%20%285781692192%29.jpg
Myrtus communis,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/9/9c/Myrtus_communis.jpg,https://commons.wikimedia.org/wiki/File%3AMyrtus%20communis.jpg
Nandina domestica 'Firepower',CC0,"I.S%C3%A1%C4%8Dek,_senior",https://upload.wikimedia.org/wikipedia/commons/2/2b/Nandina_10666.JPG,https://commons.wikimedia.org/wiki/File%3ANandina%2010666.JPG
Nandina domestica,PD,Jebulon,https://upload.wikimedia.org/wikipedia/commons/a/a7/Nandina_domestica_PfP.jpg,https://commons.wikimedia.org/wiki/File%3ANandina%20domestica%20PfP.jpg
Narcissus pseudonarcissus,CC0,Alex_Noble,https://upload.wikimedia.org/wikipedia/commons/7/75/20200312-Arriva-the-Shires-5462.jpg,https://commons.wikimedia.org/wiki/File%3A20200312-Arriva-the-Shires-5462.jpg
Narcissus spp.,,,,
Nasturtium officinale,CC-BY-3.0,Masparasol,https://upload.wikimedia.org/wikipedia/commons/d/dd/Watercress_%282%29.JPG,https://commons.wikimedia.org/wiki/File%3AWatercress%20%282%29.JPG
Nelumbo nucifera 'Bowl',,,,
Nelumbo nucifera,CC0,Hong Zhang (,https://upload.wikimedia.org/wikipedia/commons/f/f5/Lotus_flower_%28978659%29.jpg,https://commons.wikimedia.org/wiki/File%3ALotus%20flower%20%28978659%29.jpg
Nemesia caerulea,CC-BY-2.0,Dick Culbert,https://upload.wikimedia.org/wikipedia/commons/d/dd/Nemesia_caerulea_%2826529571855%29.jpg,https://commons.wikimedia.org/wiki/File%3ANemesia%20caerulea%20%2826529571855%29.jpg
Nemophila menziesii,CC-BY-2.5,Cliffo,https://upload.wikimedia.org/wikipedia/commons/9/98/Baby_Blue_Eyes_o.jpg,https://commons.wikimedia.org/wiki/File%3ABaby%20Blue%20Eyes%20o.jpg
Neofinetia falcata,CC-BY-2.0,snotch,https://upload.wikimedia.org/wikipedia/commons/e/e3/Vanda_falcata_%28Thunb.%29_Beer%2C_Prakt._Stud._Orchid._317_%281854%29_%2841624916295%29.jpg,https://commons.wikimedia.org/wiki/File%3AVanda%20falcata%20%28Thunb.%29%20Beer%2C%20Prakt.%20Stud.%20Orchid.%20317%20%281854%29%20%2841624916295%29.jpg
Neomarica gracilis,CC-BY-2.0,David  Eickhoff,https://upload.wikimedia.org/wikipedia/commons/4/48/Neomarica_gracilis_%285288804569%29.jpg,https://commons.wikimedia.org/wiki/File%3ANeomarica%20gracilis%20%285288804569%29.jpg
Neoregelia carolinae 'tricolor',,,,
Nepenthes 'Rebecca Soper',CC-BY-2.0,Joost J. Bakker,https://upload.wikimedia.org/wikipedia/commons/4/4b/Nepenthes_Rebecca_Soper.jpeg,https://commons.wikimedia.org/wiki/File%3ANepenthes%20Rebecca%20Soper.jpeg
Nepenthes spp.,,,,
Nepeta cataria L.,CC-BY-4.0,Ewen Cameron,https://upload.wikimedia.org/wikipedia/commons/c/c4/Nepeta_cataria_L._%28AM_AK295007-2%29.jpg,https://commons.wikimedia.org/wiki/File%3ANepeta%20cataria%20L.%20%28AM%20AK295007-2%29.jpg
Nepeta cataria,PD,Johann Georg Sturm (Painter: Jacob Sturm),https://upload.wikimedia.org/wikipedia/commons/1/12/Nepeta_cataria_Sturm24.jpg,https://commons.wikimedia.org/wiki/File%3ANepeta%20cataria%20Sturm24.jpg
